# Value averages  
# Time            	momentum_x        	momentum_y        	momentum_z        
0.08126	5.0202500002e-03	2.1468158518e-10	-1.5414818070e-09
0.08127	5.0202500002e-03	2.1465516934e-10	-1.5412921328e-09
0.08128	5.0202500002e-03	2.1462875999e-10	-1.5411025053e-09
0.08129	5.0202500002e-03	2.1460235714e-10	-1.5409129245e-09
0.0813	5.0202500002e-03	2.1457596079e-10	-1.5407233903e-09
0.08131	5.0202500002e-03	2.1454957093e-10	-1.5405339028e-09
0.08132	5.0202500002e-03	2.1452318756e-10	-1.5403444618e-09
0.08133	5.0202500002e-03	2.1449681067e-10	-1.5401550674e-09
0.08134	5.0202500002e-03	2.1447044028e-10	-1.5399657196e-09
0.08135	5.0202500002e-03	2.1444407636e-10	-1.5397764184e-09
0.08136	5.0202500002e-03	2.1441771893e-10	-1.5395871636e-09
0.08137	5.0202500002e-03	2.1439136797e-10	-1.5393979554e-09
0.08138	5.0202500002e-03	2.1436502349e-10	-1.5392087937e-09
0.08139	5.0202500002e-03	2.1433868549e-10	-1.5390196785e-09
0.0814	5.0202500002e-03	2.1431235396e-10	-1.5388306098e-09
0.08141	5.0202500002e-03	2.1428602889e-10	-1.5386415874e-09
0.08142	5.0202500002e-03	2.1425971029e-10	-1.5384526116e-09
0.08143	5.0202500002e-03	2.1423339816e-10	-1.5382636821e-09
0.08144	5.0202500002e-03	2.1420709249e-10	-1.5380747990e-09
0.08145	5.0202500002e-03	2.1418079327e-10	-1.5378859624e-09
0.08146	5.0202500002e-03	2.1415450052e-10	-1.5376971720e-09
0.08147	5.0202500002e-03	2.1412821421e-10	-1.5375084281e-09
0.08148	5.0202500002e-03	2.1410193436e-10	-1.5373197304e-09
0.08149	5.0202500002e-03	2.1407566096e-10	-1.5371310791e-09
0.0815	5.0202500002e-03	2.1404939401e-10	-1.5369424740e-09
0.08151	5.0202500002e-03	2.1402313351e-10	-1.5367539153e-09
0.08152	5.0202500002e-03	2.1399687944e-10	-1.5365654028e-09
0.08153	5.0202500002e-03	2.1397063182e-10	-1.5363769365e-09
0.08154	5.0202500002e-03	2.1394439063e-10	-1.5361885165e-09
0.08155	5.0202500002e-03	2.1391815588e-10	-1.5360001427e-09
0.08156	5.0202500002e-03	2.1389192756e-10	-1.5358118150e-09
0.08157	5.0202500002e-03	2.1386570568e-10	-1.5356235336e-09
0.08158	5.0202500002e-03	2.1383949022e-10	-1.5354352983e-09
0.08159	5.0202500002e-03	2.1381328119e-10	-1.5352471091e-09
0.0816	5.0202500002e-03	2.1378707858e-10	-1.5350589661e-09
0.08161	5.0202500002e-03	2.1376088239e-10	-1.5348708692e-09
0.08162	5.0202500002e-03	2.1373469262e-10	-1.5346828184e-09
0.08163	5.0202500002e-03	2.1370850927e-10	-1.5344948136e-09
0.08164	5.0202500002e-03	2.1368233234e-10	-1.5343068549e-09
0.08165	5.0202500002e-03	2.1365616181e-10	-1.5341189422e-09
0.08166	5.0202500002e-03	2.1362999770e-10	-1.5339310756e-09
0.08167	5.0202500002e-03	2.1360383999e-10	-1.5337432550e-09
0.08168	5.0202500002e-03	2.1357768869e-10	-1.5335554803e-09
0.08169	5.0202500002e-03	2.1355154379e-10	-1.5333677517e-09
0.0817	5.0202500002e-03	2.1352540529e-10	-1.5331800690e-09
0.08171	5.0202500002e-03	2.1349927319e-10	-1.5329924322e-09
0.08172	5.0202500002e-03	2.1347314748e-10	-1.5328048413e-09
0.08173	5.0202500002e-03	2.1344702817e-10	-1.5326172964e-09
0.08174	5.0202500002e-03	2.1342091524e-10	-1.5324297973e-09
0.08175	5.0202500002e-03	2.1339480871e-10	-1.5322423442e-09
0.08176	5.0202500002e-03	2.1336870856e-10	-1.5320549368e-09
0.08177	5.0202500002e-03	2.1334261480e-10	-1.5318675753e-09
0.08178	5.0202500002e-03	2.1331652742e-10	-1.5316802597e-09
0.08179	5.0202500002e-03	2.1329044641e-10	-1.5314929898e-09
0.0818	5.0202500002e-03	2.1326437178e-10	-1.5313057657e-09
0.08181	5.0202500002e-03	2.1323830353e-10	-1.5311185874e-09
0.08182	5.0202500002e-03	2.1321224165e-10	-1.5309314548e-09
0.08183	5.0202500002e-03	2.1318618614e-10	-1.5307443680e-09
0.08184	5.0202500002e-03	2.1316013700e-10	-1.5305573269e-09
0.08185	5.0202500002e-03	2.1313409422e-10	-1.5303703315e-09
0.08186	5.0202500002e-03	2.1310805781e-10	-1.5301833818e-09
0.08187	5.0202500002e-03	2.1308202775e-10	-1.5299964778e-09
0.08188	5.0202500002e-03	2.1305600405e-10	-1.5298096194e-09
0.08189	5.0202500002e-03	2.1302998671e-10	-1.5296228066e-09
0.0819	5.0202500002e-03	2.1300397573e-10	-1.5294360395e-09
0.08191	5.0202500002e-03	2.1297797109e-10	-1.5292493180e-09
0.08192	5.0202500002e-03	2.1295197280e-10	-1.5290626420e-09
0.08193	5.0202500002e-03	2.1292598086e-10	-1.5288760116e-09
0.08194	5.0202500002e-03	2.1289999526e-10	-1.5286894268e-09
0.08195	5.0202500002e-03	2.1287401601e-10	-1.5285028875e-09
0.08196	5.0202500002e-03	2.1284804309e-10	-1.5283163938e-09
0.08197	5.0202500002e-03	2.1282207652e-10	-1.5281299455e-09
0.08198	5.0202500002e-03	2.1279611627e-10	-1.5279435427e-09
0.08199	5.0202500002e-03	2.1277016236e-10	-1.5277571854e-09
0.082	5.0202500002e-03	2.1274421478e-10	-1.5275708736e-09
0.08201	5.0202500002e-03	2.1271827353e-10	-1.5273846072e-09
0.08202	5.0202500002e-03	2.1269233860e-10	-1.5271983862e-09
0.08203	5.0202500002e-03	2.1266641000e-10	-1.5270122106e-09
0.08204	5.0202500002e-03	2.1264048771e-10	-1.5268260804e-09
0.08205	5.0202500002e-03	2.1261457175e-10	-1.5266399955e-09
0.08206	5.0202500002e-03	2.1258866210e-10	-1.5264539561e-09
0.08207	5.0202500002e-03	2.1256275877e-10	-1.5262679619e-09
0.08208	5.0202500002e-03	2.1253686174e-10	-1.5260820131e-09
0.08209	5.0202500002e-03	2.1251097103e-10	-1.5258961096e-09
0.0821	5.0202500002e-03	2.1248508663e-10	-1.5257102513e-09
0.08211	5.0202500002e-03	2.1245920853e-10	-1.5255244384e-09
0.08212	5.0202500002e-03	2.1243333673e-10	-1.5253386707e-09
0.08213	5.0202500002e-03	2.1240747123e-10	-1.5251529482e-09
0.08214	5.0202500002e-03	2.1238161203e-10	-1.5249672709e-09
0.08215	5.0202500002e-03	2.1235575912e-10	-1.5247816389e-09
0.08216	5.0202500002e-03	2.1232991251e-10	-1.5245960520e-09
0.08217	5.0202500002e-03	2.1230407219e-10	-1.5244105103e-09
0.08218	5.0202500002e-03	2.1227823816e-10	-1.5242250138e-09
0.08219	5.0202500002e-03	2.1225241042e-10	-1.5240395624e-09
0.0822	5.0202500002e-03	2.1222658895e-10	-1.5238541561e-09
0.08221	5.0202500002e-03	2.1220077377e-10	-1.5236687950e-09
0.08222	5.0202500002e-03	2.1217496487e-10	-1.5234834789e-09
0.08223	5.0202500002e-03	2.1214916225e-10	-1.5232982079e-09
0.08224	5.0202500002e-03	2.1212336590e-10	-1.5231129819e-09
0.08225	5.0202500002e-03	2.1209757583e-10	-1.5229278010e-09
0.08226	5.0202500002e-03	2.1207179203e-10	-1.5227426651e-09
0.08227	5.0202500002e-03	2.1204601449e-10	-1.5225575743e-09
0.08228	5.0202500002e-03	2.1202024322e-10	-1.5223725284e-09
0.08229	5.0202500002e-03	2.1199447821e-10	-1.5221875275e-09
0.0823	5.0202500002e-03	2.1196871947e-10	-1.5220025715e-09
0.08231	5.0202500002e-03	2.1194296698e-10	-1.5218176605e-09
0.08232	5.0202500002e-03	2.1191722075e-10	-1.5216327944e-09
0.08233	5.0202500002e-03	2.1189148077e-10	-1.5214479732e-09
0.08234	5.0202500002e-03	2.1186574705e-10	-1.5212631969e-09
0.08235	5.0202500002e-03	2.1184001958e-10	-1.5210784655e-09
0.08236	5.0202500002e-03	2.1181429835e-10	-1.5208937790e-09
0.08237	5.0202500002e-03	2.1178858337e-10	-1.5207091372e-09
0.08238	5.0202500002e-03	2.1176287463e-10	-1.5205245404e-09
0.08239	5.0202500002e-03	2.1173717213e-10	-1.5203399883e-09
0.0824	5.0202500002e-03	2.1171147587e-10	-1.5201554810e-09
0.08241	5.0202500002e-03	2.1168578585e-10	-1.5199710185e-09
0.08242	5.0202500002e-03	2.1166010206e-10	-1.5197866008e-09
0.08243	5.0202500002e-03	2.1163442451e-10	-1.5196022278e-09
0.08244	5.0202500002e-03	2.1160875318e-10	-1.5194178995e-09
0.08245	5.0202500002e-03	2.1158308808e-10	-1.5192336159e-09
0.08246	5.0202500002e-03	2.1155742920e-10	-1.5190493771e-09
0.08247	5.0202500002e-03	2.1153177655e-10	-1.5188651829e-09
0.08248	5.0202500002e-03	2.1150613012e-10	-1.5186810334e-09
0.08249	5.0202500002e-03	2.1148048990e-10	-1.5184969285e-09
0.0825	5.0202500002e-03	2.1145485590e-10	-1.5183128683e-09
0.08251	5.0202500002e-03	2.1142922812e-10	-1.5181288527e-09
0.08252	5.0202500002e-03	2.1140360654e-10	-1.5179448817e-09
0.08253	5.0202500002e-03	2.1137799118e-10	-1.5177609552e-09
0.08254	5.0202500002e-03	2.1135238202e-10	-1.5175770734e-09
0.08255	5.0202500002e-03	2.1132677907e-10	-1.5173932360e-09
0.08256	5.0202500002e-03	2.1130118232e-10	-1.5172094432e-09
0.08257	5.0202500002e-03	2.1127559176e-10	-1.5170256950e-09
0.08258	5.0202500002e-03	2.1125000741e-10	-1.5168419912e-09
0.08259	5.0202500002e-03	2.1122442925e-10	-1.5166583319e-09
0.0826	5.0202500002e-03	2.1119885729e-10	-1.5164747171e-09
0.08261	5.0202500002e-03	2.1117329151e-10	-1.5162911468e-09
0.08262	5.0202500002e-03	2.1114773193e-10	-1.5161076208e-09
0.08263	5.0202500002e-03	2.1112217853e-10	-1.5159241393e-09
0.08264	5.0202500002e-03	2.1109663132e-10	-1.5157407023e-09
0.08265	5.0202500002e-03	2.1107109028e-10	-1.5155573096e-09
0.08266	5.0202500002e-03	2.1104555543e-10	-1.5153739612e-09
0.08267	5.0202500002e-03	2.1102002676e-10	-1.5151906572e-09
0.08268	5.0202500002e-03	2.1099450426e-10	-1.5150073976e-09
0.08269	5.0202500002e-03	2.1096898793e-10	-1.5148241823e-09
0.0827	5.0202500002e-03	2.1094347778e-10	-1.5146410113e-09
0.08271	5.0202500002e-03	2.1091797379e-10	-1.5144578846e-09
0.08272	5.0202500002e-03	2.1089247597e-10	-1.5142748022e-09
0.08273	5.0202500002e-03	2.1086698431e-10	-1.5140917640e-09
0.08274	5.0202500002e-03	2.1084149882e-10	-1.5139087701e-09
0.08275	5.0202500002e-03	2.1081601948e-10	-1.5137258204e-09
0.08276	5.0202500002e-03	2.1079054630e-10	-1.5135429149e-09
0.08277	5.0202500002e-03	2.1076507928e-10	-1.5133600536e-09
0.08278	5.0202500002e-03	2.1073961841e-10	-1.5131772365e-09
0.08279	5.0202500002e-03	2.1071416369e-10	-1.5129944635e-09
0.0828	5.0202500002e-03	2.1068871512e-10	-1.5128117347e-09
0.08281	5.0202500002e-03	2.1066327270e-10	-1.5126290500e-09
0.08282	5.0202500002e-03	2.1063783642e-10	-1.5124464095e-09
0.08283	5.0202500002e-03	2.1061240628e-10	-1.5122638130e-09
0.08284	5.0202500002e-03	2.1058698228e-10	-1.5120812607e-09
0.08285	5.0202500002e-03	2.1056156442e-10	-1.5118987524e-09
0.08286	5.0202500002e-03	2.1053615269e-10	-1.5117162881e-09
0.08287	5.0202500002e-03	2.1051074710e-10	-1.5115338679e-09
0.08288	5.0202500002e-03	2.1048534764e-10	-1.5113514917e-09
0.08289	5.0202500002e-03	2.1045995430e-10	-1.5111691595e-09
0.0829	5.0202500002e-03	2.1043456709e-10	-1.5109868713e-09
0.08291	5.0202500002e-03	2.1040918601e-10	-1.5108046271e-09
0.08292	5.0202500002e-03	2.1038381105e-10	-1.5106224268e-09
0.08293	5.0202500002e-03	2.1035844220e-10	-1.5104402705e-09
0.08294	5.0202500002e-03	2.1033307948e-10	-1.5102581581e-09
0.08295	5.0202500002e-03	2.1030772287e-10	-1.5100760896e-09
0.08296	5.0202500002e-03	2.1028237237e-10	-1.5098940650e-09
0.08297	5.0202500002e-03	2.1025702799e-10	-1.5097120843e-09
0.08298	5.0202500002e-03	2.1023168971e-10	-1.5095301474e-09
0.08299	5.0202500002e-03	2.1020635754e-10	-1.5093482544e-09
0.083	5.0202500002e-03	2.1018103147e-10	-1.5091664052e-09
0.08301	5.0202500002e-03	2.1015571150e-10	-1.5089845999e-09
0.08302	5.0202500002e-03	2.1013039764e-10	-1.5088028383e-09
0.08303	5.0202500002e-03	2.1010508987e-10	-1.5086211205e-09
0.08304	5.0202500002e-03	2.1007978820e-10	-1.5084394465e-09
0.08305	5.0202500002e-03	2.1005449262e-10	-1.5082578162e-09
0.08306	5.0202500002e-03	2.1002920313e-10	-1.5080762296e-09
0.08307	5.0202500002e-03	2.1000391973e-10	-1.5078946868e-09
0.08308	5.0202500002e-03	2.0997864242e-10	-1.5077131877e-09
0.08309	5.0202500002e-03	2.0995337119e-10	-1.5075317323e-09
0.0831	5.0202500002e-03	2.0992810604e-10	-1.5073503205e-09
0.08311	5.0202500002e-03	2.0990284697e-10	-1.5071689524e-09
0.08312	5.0202500002e-03	2.0987759398e-10	-1.5069876279e-09
0.08313	5.0202500002e-03	2.0985234707e-10	-1.5068063471e-09
0.08314	5.0202500002e-03	2.0982710623e-10	-1.5066251099e-09
0.08315	5.0202500002e-03	2.0980187146e-10	-1.5064439162e-09
0.08316	5.0202500002e-03	2.0977664276e-10	-1.5062627662e-09
0.08317	5.0202500002e-03	2.0975142013e-10	-1.5060816597e-09
0.08318	5.0202500002e-03	2.0972620356e-10	-1.5059005967e-09
0.08319	5.0202500002e-03	2.0970099305e-10	-1.5057195773e-09
0.0832	5.0202500002e-03	2.0967578861e-10	-1.5055386014e-09
0.08321	5.0202500002e-03	2.0965059022e-10	-1.5053576690e-09
0.08322	5.0202500002e-03	2.0962539789e-10	-1.5051767800e-09
0.08323	5.0202500002e-03	2.0960021161e-10	-1.5049959346e-09
0.08324	5.0202500002e-03	2.0957503138e-10	-1.5048151326e-09
0.08325	5.0202500002e-03	2.0954985720e-10	-1.5046343740e-09
0.08326	5.0202500002e-03	2.0952468907e-10	-1.5044536588e-09
0.08327	5.0202500002e-03	2.0949952698e-10	-1.5042729871e-09
0.08328	5.0202500002e-03	2.0947437094e-10	-1.5040923587e-09
0.08329	5.0202500002e-03	2.0944922094e-10	-1.5039117737e-09
0.0833	5.0202500002e-03	2.0942407698e-10	-1.5037312321e-09
0.08331	5.0202500002e-03	2.0939893905e-10	-1.5035507338e-09
0.08332	5.0202500002e-03	2.0937380715e-10	-1.5033702789e-09
0.08333	5.0202500002e-03	2.0934868129e-10	-1.5031898672e-09
0.08334	5.0202500002e-03	2.0932356146e-10	-1.5030094989e-09
0.08335	5.0202500002e-03	2.0929844765e-10	-1.5028291738e-09
0.08336	5.0202500002e-03	2.0927333988e-10	-1.5026488920e-09
0.08337	5.0202500002e-03	2.0924823812e-10	-1.5024686534e-09
0.08338	5.0202500002e-03	2.0922314238e-10	-1.5022884581e-09
0.08339	5.0202500002e-03	2.0919805267e-10	-1.5021083060e-09
0.0834	5.0202500002e-03	2.0917296897e-10	-1.5019281971e-09
0.08341	5.0202500002e-03	2.0914789128e-10	-1.5017481313e-09
0.08342	5.0202500002e-03	2.0912281961e-10	-1.5015681088e-09
0.08343	5.0202500002e-03	2.0909775395e-10	-1.5013881294e-09
0.08344	5.0202500002e-03	2.0907269430e-10	-1.5012081931e-09
0.08345	5.0202500002e-03	2.0904764065e-10	-1.5010283000e-09
0.08346	5.0202500002e-03	2.0902259300e-10	-1.5008484500e-09
0.08347	5.0202500002e-03	2.0899755136e-10	-1.5006686430e-09
0.08348	5.0202500002e-03	2.0897251572e-10	-1.5004888792e-09
0.08349	5.0202500002e-03	2.0894748607e-10	-1.5003091584e-09
0.0835	5.0202500002e-03	2.0892246242e-10	-1.5001294807e-09
0.08351	5.0202500002e-03	2.0889744476e-10	-1.4999498459e-09
0.08352	5.0202500002e-03	2.0887243309e-10	-1.4997702542e-09
0.08353	5.0202500002e-03	2.0884742742e-10	-1.4995907055e-09
0.08354	5.0202500002e-03	2.0882242772e-10	-1.4994111998e-09
0.08355	5.0202500002e-03	2.0879743402e-10	-1.4992317371e-09
0.08356	5.0202500002e-03	2.0877244629e-10	-1.4990523173e-09
0.08357	5.0202500002e-03	2.0874746454e-10	-1.4988729405e-09
0.08358	5.0202500002e-03	2.0872248878e-10	-1.4986936065e-09
0.08359	5.0202500002e-03	2.0869751899e-10	-1.4985143155e-09
0.0836	5.0202500002e-03	2.0867255517e-10	-1.4983350674e-09
0.08361	5.0202500002e-03	2.0864759732e-10	-1.4981558621e-09
0.08362	5.0202500002e-03	2.0862264544e-10	-1.4979766998e-09
0.08363	5.0202500002e-03	2.0859769953e-10	-1.4977975802e-09
0.08364	5.0202500002e-03	2.0857275959e-10	-1.4976185035e-09
0.08365	5.0202500002e-03	2.0854782561e-10	-1.4974394696e-09
0.08366	5.0202500002e-03	2.0852289759e-10	-1.4972604785e-09
0.08367	5.0202500002e-03	2.0849797552e-10	-1.4970815302e-09
0.08368	5.0202500002e-03	2.0847305942e-10	-1.4969026247e-09
0.08369	5.0202500002e-03	2.0844814927e-10	-1.4967237619e-09
0.0837	5.0202500002e-03	2.0842324507e-10	-1.4965449419e-09
0.08371	5.0202500002e-03	2.0839834682e-10	-1.4963661645e-09
0.08372	5.0202500002e-03	2.0837345452e-10	-1.4961874299e-09
0.08373	5.0202500002e-03	2.0834856816e-10	-1.4960087380e-09
0.08374	5.0202500002e-03	2.0832368775e-10	-1.4958300888e-09
0.08375	5.0202500002e-03	2.0829881328e-10	-1.4956514822e-09
0.08376	5.0202500002e-03	2.0827394475e-10	-1.4954729183e-09
0.08377	5.0202500002e-03	2.0824908215e-10	-1.4952943970e-09
0.08378	5.0202500002e-03	2.0822422550e-10	-1.4951159183e-09
0.08379	5.0202500002e-03	2.0819937477e-10	-1.4949374822e-09
0.0838	5.0202500002e-03	2.0817452998e-10	-1.4947590887e-09
0.08381	5.0202500002e-03	2.0814969111e-10	-1.4945807378e-09
0.08382	5.0202500002e-03	2.0812485817e-10	-1.4944024294e-09
0.08383	5.0202500002e-03	2.0810003116e-10	-1.4942241636e-09
0.08384	5.0202500002e-03	2.0807521007e-10	-1.4940459403e-09
0.08385	5.0202500002e-03	2.0805039490e-10	-1.4938677595e-09
0.08386	5.0202500002e-03	2.0802558564e-10	-1.4936896212e-09
0.08387	5.0202500002e-03	2.0800078231e-10	-1.4935115254e-09
0.08388	5.0202500002e-03	2.0797598488e-10	-1.4933334720e-09
0.08389	5.0202500002e-03	2.0795119337e-10	-1.4931554611e-09
0.0839	5.0202500002e-03	2.0792640777e-10	-1.4929774927e-09
0.08391	5.0202500002e-03	2.0790162808e-10	-1.4927995666e-09
0.08392	5.0202500002e-03	2.0787685429e-10	-1.4926216830e-09
0.08393	5.0202500002e-03	2.0785208641e-10	-1.4924438417e-09
0.08394	5.0202500002e-03	2.0782732442e-10	-1.4922660428e-09
0.08395	5.0202500002e-03	2.0780256834e-10	-1.4920882863e-09
0.08396	5.0202500002e-03	2.0777781815e-10	-1.4919105721e-09
0.08397	5.0202500002e-03	2.0775307386e-10	-1.4917329003e-09
0.08398	5.0202500002e-03	2.0772833546e-10	-1.4915552707e-09
0.08399	5.0202500002e-03	2.0770360295e-10	-1.4913776835e-09
0.084	5.0202500002e-03	2.0767887633e-10	-1.4912001385e-09
0.08401	5.0202500002e-03	2.0765415560e-10	-1.4910226358e-09
0.08402	5.0202500002e-03	2.0762944075e-10	-1.4908451754e-09
0.08403	5.0202500002e-03	2.0760473179e-10	-1.4906677572e-09
0.08404	5.0202500002e-03	2.0758002870e-10	-1.4904903812e-09
0.08405	5.0202500002e-03	2.0755533149e-10	-1.4903130474e-09
0.08406	5.0202500002e-03	2.0753064016e-10	-1.4901357558e-09
0.08407	5.0202500002e-03	2.0750595470e-10	-1.4899585064e-09
0.08408	5.0202500002e-03	2.0748127512e-10	-1.4897812992e-09
0.08409	5.0202500002e-03	2.0745660140e-10	-1.4896041341e-09
0.0841	5.0202500002e-03	2.0743193356e-10	-1.4894270111e-09
0.08411	5.0202500002e-03	2.0740727157e-10	-1.4892499303e-09
0.08412	5.0202500002e-03	2.0738261545e-10	-1.4890728915e-09
0.08413	5.0202500002e-03	2.0735796520e-10	-1.4888958949e-09
0.08414	5.0202500002e-03	2.0733332080e-10	-1.4887189403e-09
0.08415	5.0202500002e-03	2.0730868226e-10	-1.4885420277e-09
0.08416	5.0202500002e-03	2.0728404957e-10	-1.4883651573e-09
0.08417	5.0202500002e-03	2.0725942274e-10	-1.4881883288e-09
0.08418	5.0202500002e-03	2.0723480176e-10	-1.4880115423e-09
0.08419	5.0202500002e-03	2.0721018663e-10	-1.4878347979e-09
0.0842	5.0202500002e-03	2.0718557734e-10	-1.4876580954e-09
0.08421	5.0202500002e-03	2.0716097390e-10	-1.4874814349e-09
0.08422	5.0202500002e-03	2.0713637630e-10	-1.4873048164e-09
0.08423	5.0202500002e-03	2.0711178454e-10	-1.4871282398e-09
0.08424	5.0202500002e-03	2.0708719862e-10	-1.4869517051e-09
0.08425	5.0202500002e-03	2.0706261854e-10	-1.4867752123e-09
0.08426	5.0202500002e-03	2.0703804429e-10	-1.4865987614e-09
0.08427	5.0202500002e-03	2.0701347588e-10	-1.4864223524e-09
0.08428	5.0202500002e-03	2.0698891329e-10	-1.4862459852e-09
0.08429	5.0202500002e-03	2.0696435653e-10	-1.4860696599e-09
0.0843	5.0202500002e-03	2.0693980560e-10	-1.4858933764e-09
0.08431	5.0202500002e-03	2.0691526049e-10	-1.4857171348e-09
0.08432	5.0202500002e-03	2.0689072121e-10	-1.4855409349e-09
0.08433	5.0202500002e-03	2.0686618774e-10	-1.4853647769e-09
0.08434	5.0202500002e-03	2.0684166009e-10	-1.4851886606e-09
0.08435	5.0202500002e-03	2.0681713826e-10	-1.4850125861e-09
0.08436	5.0202500002e-03	2.0679262224e-10	-1.4848365533e-09
0.08437	5.0202500002e-03	2.0676811203e-10	-1.4846605622e-09
0.08438	5.0202500002e-03	2.0674360763e-10	-1.4844846129e-09
0.08439	5.0202500002e-03	2.0671910904e-10	-1.4843087052e-09
0.0844	5.0202500002e-03	2.0669461626e-10	-1.4841328393e-09
0.08441	5.0202500002e-03	2.0667012927e-10	-1.4839570150e-09
0.08442	5.0202500002e-03	2.0664564809e-10	-1.4837812323e-09
0.08443	5.0202500002e-03	2.0662117271e-10	-1.4836054913e-09
0.08444	5.0202500002e-03	2.0659670313e-10	-1.4834297920e-09
0.08445	5.0202500002e-03	2.0657223934e-10	-1.4832541342e-09
0.08446	5.0202500002e-03	2.0654778134e-10	-1.4830785180e-09
0.08447	5.0202500002e-03	2.0652332913e-10	-1.4829029435e-09
0.08448	5.0202500002e-03	2.0649888272e-10	-1.4827274104e-09
0.08449	5.0202500002e-03	2.0647444209e-10	-1.4825519190e-09
0.0845	5.0202500002e-03	2.0645000724e-10	-1.4823764690e-09
0.08451	5.0202500002e-03	2.0642557818e-10	-1.4822010606e-09
0.08452	5.0202500002e-03	2.0640115490e-10	-1.4820256937e-09
0.08453	5.0202500002e-03	2.0637673740e-10	-1.4818503683e-09
0.08454	5.0202500002e-03	2.0635232567e-10	-1.4816750844e-09
0.08455	5.0202500002e-03	2.0632791972e-10	-1.4814998419e-09
0.08456	5.0202500002e-03	2.0630351954e-10	-1.4813246409e-09
0.08457	5.0202500002e-03	2.0627912513e-10	-1.4811494813e-09
0.08458	5.0202500002e-03	2.0625473649e-10	-1.4809743631e-09
0.08459	5.0202500002e-03	2.0623035361e-10	-1.4807992864e-09
0.0846	5.0202500002e-03	2.0620597650e-10	-1.4806242510e-09
0.08461	5.0202500002e-03	2.0618160515e-10	-1.4804492570e-09
0.08462	5.0202500002e-03	2.0615723957e-10	-1.4802743044e-09
0.08463	5.0202500002e-03	2.0613287974e-10	-1.4800993931e-09
0.08464	5.0202500002e-03	2.0610852566e-10	-1.4799245231e-09
0.08465	5.0202500002e-03	2.0608417734e-10	-1.4797496944e-09
0.08466	5.0202500002e-03	2.0605983477e-10	-1.4795749071e-09
0.08467	5.0202500002e-03	2.0603549796e-10	-1.4794001610e-09
0.08468	5.0202500002e-03	2.0601116689e-10	-1.4792254562e-09
0.08469	5.0202500002e-03	2.0598684156e-10	-1.4790507927e-09
0.0847	5.0202500002e-03	2.0596252198e-10	-1.4788761704e-09
0.08471	5.0202500002e-03	2.0593820815e-10	-1.4787015894e-09
0.08472	5.0202500002e-03	2.0591390005e-10	-1.4785270495e-09
0.08473	5.0202500002e-03	2.0588959769e-10	-1.4783525509e-09
0.08474	5.0202500002e-03	2.0586530106e-10	-1.4781780934e-09
0.08475	5.0202500002e-03	2.0584101017e-10	-1.4780036771e-09
0.08476	5.0202500002e-03	2.0581672501e-10	-1.4778293020e-09
0.08477	5.0202500002e-03	2.0579244558e-10	-1.4776549680e-09
0.08478	5.0202500002e-03	2.0576817188e-10	-1.4774806751e-09
0.08479	5.0202500002e-03	2.0574390390e-10	-1.4773064233e-09
0.0848	5.0202500002e-03	2.0571964165e-10	-1.4771322127e-09
0.08481	5.0202500002e-03	2.0569538512e-10	-1.4769580431e-09
0.08482	5.0202500002e-03	2.0567113431e-10	-1.4767839146e-09
0.08483	5.0202500002e-03	2.0564688921e-10	-1.4766098271e-09
0.08484	5.0202500002e-03	2.0562264984e-10	-1.4764357807e-09
0.08485	5.0202500002e-03	2.0559841617e-10	-1.4762617753e-09
0.08486	5.0202500002e-03	2.0557418822e-10	-1.4760878109e-09
0.08487	5.0202500002e-03	2.0554996597e-10	-1.4759138875e-09
0.08488	5.0202500002e-03	2.0552574943e-10	-1.4757400051e-09
0.08489	5.0202500002e-03	2.0550153860e-10	-1.4755661637e-09
0.0849	5.0202500002e-03	2.0547733348e-10	-1.4753923632e-09
0.08491	5.0202500002e-03	2.0545313405e-10	-1.4752186036e-09
0.08492	5.0202500002e-03	2.0542894032e-10	-1.4750448850e-09
0.08493	5.0202500002e-03	2.0540475229e-10	-1.4748712073e-09
0.08494	5.0202500002e-03	2.0538056996e-10	-1.4746975705e-09
0.08495	5.0202500002e-03	2.0535639331e-10	-1.4745239745e-09
0.08496	5.0202500002e-03	2.0533222236e-10	-1.4743504194e-09
0.08497	5.0202500002e-03	2.0530805710e-10	-1.4741769052e-09
0.08498	5.0202500002e-03	2.0528389753e-10	-1.4740034318e-09
0.08499	5.0202500002e-03	2.0525974364e-10	-1.4738299992e-09
0.085	5.0202500002e-03	2.0523559544e-10	-1.4736566075e-09
0.08501	5.0202500002e-03	2.0521145291e-10	-1.4734832565e-09
0.08502	5.0202500002e-03	2.0518731607e-10	-1.4733099463e-09
0.08503	5.0202500002e-03	2.0516318490e-10	-1.4731366769e-09
0.08504	5.0202500002e-03	2.0513905941e-10	-1.4729634482e-09
0.08505	5.0202500002e-03	2.0511493959e-10	-1.4727902603e-09
0.08506	5.0202500002e-03	2.0509082544e-10	-1.4726171130e-09
0.08507	5.0202500002e-03	2.0506671696e-10	-1.4724440065e-09
0.08508	5.0202500002e-03	2.0504261415e-10	-1.4722709407e-09
0.08509	5.0202500002e-03	2.0501851701e-10	-1.4720979156e-09
0.0851	5.0202500002e-03	2.0499442552e-10	-1.4719249311e-09
0.08511	5.0202500002e-03	2.0497033970e-10	-1.4717519872e-09
0.08512	5.0202500002e-03	2.0494625954e-10	-1.4715790841e-09
0.08513	5.0202500002e-03	2.0492218504e-10	-1.4714062215e-09
