# Solver information    
# Time                  	U_solver                	Ux_initial              	Ux_final                	Ux_iters                	Uy_initial              	Uy_final                	Uy_iters                	Uz_initial              	Uz_final                	Uz_iters                	U_converged             	epsilon_solver          	epsilon_initial         	epsilon_final           	epsilon_iters           	epsilon_converged       	k_solver                	k_initial               	k_final                 	k_iters                 	k_converged             	p_solver                	p_initial               	p_final                 	p_iters                 	p_converged             
0.00057                 	smoothSolver	3.6162600000000000e-03	5.3187099999999997e-08	2	3.3442099999999998e-03	4.6648299999999998e-08	2	3.3888199999999999e-03	4.6100299999999999e-08	2	false	smoothSolver	4.3382500000000001e-03	2.5932300000000000e-08	2	true	smoothSolver	1.5828100000000001e-02	9.0022900000000006e-08	2	true	GAMG	1.0489000000000000e-02	5.6426100000000004e-04	1	true
0.00058                 	smoothSolver	3.5857799999999998e-03	5.2230499999999999e-08	2	3.3211500000000001e-03	4.6207599999999997e-08	2	3.3654200000000000e-03	4.5683300000000003e-08	2	false	smoothSolver	4.3098900000000002e-03	2.5702800000000001e-08	2	true	smoothSolver	1.5547600000000000e-02	8.8289200000000002e-08	2	true	GAMG	1.0305800000000000e-02	5.5330400000000001e-04	1	true
0.00059                 	smoothSolver	3.5571700000000001e-03	5.1344099999999999e-08	2	3.2989500000000001e-03	4.5780800000000001e-08	2	3.3426900000000002e-03	4.5290300000000000e-08	2	false	smoothSolver	4.2818600000000002e-03	2.5515500000000001e-08	2	true	smoothSolver	1.5276600000000000e-02	8.6651699999999998e-08	2	true	GAMG	1.0103400000000000e-02	5.4575399999999997e-04	1	true
0.0006                  	smoothSolver	3.5301000000000000e-03	5.0503099999999998e-08	2	3.2781300000000002e-03	4.5378300000000001e-08	2	3.3215100000000002e-03	4.4936199999999997e-08	2	false	smoothSolver	4.2541300000000001e-03	2.5298100000000001e-08	2	true	smoothSolver	1.5014599999999999e-02	8.5009500000000004e-08	2	true	GAMG	9.9424200000000004e-03	5.3125600000000002e-04	1	true
0.00061                 	smoothSolver	3.5037400000000000e-03	4.9690999999999998e-08	2	3.2577999999999999e-03	4.4981300000000001e-08	2	3.3008099999999999e-03	4.4579900000000001e-08	2	false	smoothSolver	4.2267099999999998e-03	2.5115899999999999e-08	2	true	smoothSolver	1.4761300000000000e-02	8.3476899999999995e-08	2	true	GAMG	9.7949000000000005e-03	5.2379599999999998e-04	1	true
0.00062                 	smoothSolver	3.4785599999999999e-03	4.8911500000000001e-08	2	3.2384599999999999e-03	4.4610699999999999e-08	2	3.2804499999999999e-03	4.4236300000000003e-08	2	false	smoothSolver	4.1995899999999996e-03	2.4924900000000001e-08	2	true	smoothSolver	1.4515999999999999e-02	8.1998599999999997e-08	2	true	GAMG	9.6185899999999998e-03	5.1205399999999996e-04	1	true
0.00063                 	smoothSolver	3.4542399999999999e-03	4.8156200000000002e-08	2	3.2195499999999998e-03	4.4241499999999999e-08	2	3.2604900000000000e-03	4.3912000000000003e-08	2	false	smoothSolver	4.1727600000000002e-03	2.4767899999999998e-08	2	true	smoothSolver	1.4278600000000001e-02	8.0535300000000003e-08	2	true	GAMG	9.4376900000000003e-03	5.0131199999999996e-04	1	true
0.00064                 	smoothSolver	3.4313000000000000e-03	4.7456300000000001e-08	2	3.2012299999999998e-03	4.3882100000000001e-08	2	3.2410799999999999e-03	4.3591899999999999e-08	2	false	smoothSolver	4.1462199999999999e-03	2.4546300000000000e-08	2	true	smoothSolver	1.4048600000000000e-02	7.9174200000000002e-08	2	true	GAMG	9.2918400000000009e-03	4.9377899999999996e-04	1	true
0.00065                 	smoothSolver	3.4091099999999999e-03	4.6784300000000000e-08	2	3.1835300000000000e-03	4.3533100000000002e-08	2	3.2224100000000002e-03	4.3294200000000001e-08	2	false	smoothSolver	4.1199699999999997e-03	2.4383699999999999e-08	2	true	smoothSolver	1.3825600000000000e-02	7.7822600000000000e-08	2	true	GAMG	9.1353500000000004e-03	4.8904600000000003e-04	1	true
0.00066                 	smoothSolver	3.3877700000000000e-03	4.6131200000000002e-08	2	3.1660799999999999e-03	4.3197199999999997e-08	2	3.2040100000000002e-03	4.2987599999999999e-08	2	false	smoothSolver	4.0939899999999996e-03	2.4214600000000000e-08	2	true	smoothSolver	1.3609400000000001e-02	7.6472699999999996e-08	2	true	GAMG	8.9908599999999998e-03	4.8058999999999998e-04	1	true
0.00067                 	smoothSolver	3.3676100000000000e-03	4.5510700000000000e-08	2	3.1490500000000000e-03	4.2869400000000000e-08	2	3.1862399999999999e-03	4.2686000000000003e-08	2	false	smoothSolver	4.0683000000000004e-03	2.4012399999999999e-08	2	true	smoothSolver	1.3399700000000000e-02	7.5227800000000006e-08	2	true	GAMG	8.8278499999999999e-03	4.8127499999999998e-04	1	true
0.00068                 	smoothSolver	3.3481700000000001e-03	4.4913500000000000e-08	2	3.1326100000000001e-03	4.2546399999999998e-08	2	3.1690300000000002e-03	4.2404199999999998e-08	2	false	smoothSolver	4.0428800000000004e-03	2.3846600000000000e-08	2	true	smoothSolver	1.3196100000000001e-02	7.4037099999999995e-08	2	true	GAMG	8.6331900000000007e-03	4.6097199999999998e-04	1	true
0.00069                 	smoothSolver	3.3297999999999999e-03	4.4332000000000003e-08	2	3.1161200000000000e-03	4.2245499999999999e-08	2	3.1522700000000000e-03	4.2126299999999999e-08	2	false	smoothSolver	4.0177199999999998e-03	2.3695100000000000e-08	2	true	smoothSolver	1.2998400000000000e-02	7.2832500000000001e-08	2	true	GAMG	8.4966099999999999e-03	4.5297399999999998e-04	1	true
0.0007                  	smoothSolver	3.3124700000000001e-03	4.3774499999999999e-08	2	3.1002800000000000e-03	4.1950199999999999e-08	2	3.1359900000000000e-03	4.1860099999999998e-08	2	false	smoothSolver	3.9928300000000002e-03	2.3516899999999999e-08	2	true	smoothSolver	1.2806400000000001e-02	7.1697499999999997e-08	2	true	GAMG	8.3339899999999995e-03	4.4486500000000002e-04	1	true
0.00071                 	smoothSolver	3.2960400000000001e-03	4.3250400000000002e-08	2	3.0847499999999998e-03	4.1659500000000003e-08	2	3.1201900000000001e-03	4.1598699999999998e-08	2	false	smoothSolver	3.9681999999999999e-03	2.3362300000000001e-08	2	true	smoothSolver	1.2619800000000000e-02	7.0608500000000007e-08	2	true	GAMG	8.1778000000000007e-03	4.3898599999999999e-04	1	true
0.00072                 	smoothSolver	3.2801800000000002e-03	4.2745800000000000e-08	2	3.0698100000000001e-03	4.1380499999999998e-08	2	3.1050800000000001e-03	4.1343799999999999e-08	2	false	smoothSolver	3.9438299999999997e-03	2.3206500000000000e-08	2	true	smoothSolver	1.2438299999999999e-02	6.9560999999999997e-08	2	true	GAMG	8.0351699999999995e-03	4.2828300000000001e-04	1	true
0.00073                 	smoothSolver	3.2647700000000002e-03	4.2253199999999999e-08	2	3.0551100000000002e-03	4.1107300000000002e-08	2	3.0900200000000002e-03	4.1087899999999998e-08	2	false	smoothSolver	3.9197099999999999e-03	2.3036799999999999e-08	2	true	smoothSolver	1.2261899999999999e-02	6.8391299999999996e-08	2	true	GAMG	7.9407999999999996e-03	4.3778500000000000e-04	1	true
0.00074                 	smoothSolver	3.2494500000000001e-03	4.1763400000000003e-08	2	3.0413900000000002e-03	4.0850300000000002e-08	2	3.0757100000000002e-03	4.0832800000000002e-08	2	false	smoothSolver	3.8958299999999999e-03	2.2874600000000000e-08	2	true	smoothSolver	1.2090200000000001e-02	6.7455900000000000e-08	2	true	GAMG	7.7494100000000000e-03	4.1481500000000002e-04	1	true
0.00075                 	smoothSolver	3.2349700000000002e-03	4.1294300000000002e-08	2	3.0271700000000000e-03	4.0595900000000003e-08	2	3.0612100000000000e-03	4.0588300000000002e-08	2	false	smoothSolver	3.8722000000000001e-03	2.2747100000000001e-08	2	true	smoothSolver	1.1923000000000000e-02	6.6438700000000001e-08	2	true	GAMG	7.5966300000000000e-03	4.0570500000000002e-04	1	true
0.00076                 	smoothSolver	3.2205900000000002e-03	4.0845900000000002e-08	2	3.0131699999999999e-03	4.0340000000000003e-08	2	3.0469199999999998e-03	4.0344299999999997e-08	2	false	smoothSolver	3.8488099999999998e-03	2.2565099999999999e-08	2	true	smoothSolver	1.1760300000000000e-02	6.5492300000000005e-08	2	true	GAMG	7.4989399999999999e-03	4.0572999999999998e-04	1	true
0.00077                 	smoothSolver	3.2065900000000000e-03	4.0416200000000000e-08	2	2.9992500000000002e-03	4.0100399999999997e-08	2	3.0325399999999998e-03	4.0108599999999997e-08	2	false	smoothSolver	3.8256599999999998e-03	2.2429300000000002e-08	2	true	smoothSolver	1.1601800000000001e-02	6.4522000000000000e-08	2	true	GAMG	7.4276899999999998e-03	4.1561000000000001e-04	1	true
0.00078                 	smoothSolver	3.1922000000000001e-03	3.9961399999999998e-08	2	2.9861900000000001e-03	3.9845999999999998e-08	2	3.0187700000000000e-03	3.9863200000000002e-08	2	false	smoothSolver	3.8027400000000002e-03	2.2272100000000001e-08	2	true	smoothSolver	1.1447400000000000e-02	6.3603099999999996e-08	2	true	GAMG	7.2537200000000000e-03	3.9007700000000001e-04	1	true
0.00079                 	smoothSolver	3.1784000000000001e-03	3.9538300000000003e-08	2	2.9724800000000000e-03	3.9610299999999998e-08	2	3.0048300000000000e-03	3.9631400000000001e-08	2	false	smoothSolver	3.7800500000000001e-03	2.2119699999999999e-08	2	true	smoothSolver	1.1296900000000000e-02	6.2702300000000004e-08	2	true	GAMG	7.1571200000000003e-03	3.9028600000000000e-04	1	true
0.0008                  	smoothSolver	3.1643700000000001e-03	3.9109899999999999e-08	2	2.9593000000000002e-03	3.9371700000000000e-08	2	2.9912900000000002e-03	3.9396200000000002e-08	2	false	smoothSolver	3.7575899999999999e-03	2.1960400000000001e-08	2	true	smoothSolver	1.1150100000000000e-02	6.1823199999999995e-08	2	true	GAMG	7.0158399999999998e-03	3.8009600000000001e-04	1	true
0.00081                 	smoothSolver	3.1509300000000001e-03	3.8722600000000000e-08	2	2.9454400000000001e-03	3.9122800000000001e-08	2	2.9777300000000000e-03	3.9155000000000002e-08	2	false	smoothSolver	3.7353500000000001e-03	2.1823700000000001e-08	2	true	smoothSolver	1.1006999999999999e-02	6.0986899999999997e-08	2	true	GAMG	6.8690399999999999e-03	3.7540400000000003e-04	1	true
0.00082                 	smoothSolver	3.1371900000000002e-03	3.8307900000000003e-08	2	2.9321799999999999e-03	3.8873500000000001e-08	2	2.9643800000000000e-03	3.8932600000000000e-08	2	false	smoothSolver	3.7133299999999999e-03	2.1658999999999999e-08	2	true	smoothSolver	1.0867300000000000e-02	6.0116299999999997e-08	2	true	GAMG	6.7669899999999996e-03	3.6275499999999998e-04	1	true
0.00083                 	smoothSolver	3.1246600000000000e-03	3.7978100000000003e-08	2	2.9184800000000002e-03	3.8612799999999999e-08	2	2.9504700000000002e-03	3.8688899999999998e-08	2	false	smoothSolver	3.6915300000000002e-03	9.9734899999999996e-06	1	true	smoothSolver	1.0730999999999999e-02	5.9351099999999999e-08	2	true	GAMG	6.6367900000000001e-03	3.4814600000000002e-04	1	true
0.00084                 	smoothSolver	3.1115000000000001e-03	3.7609800000000000e-08	2	2.9055999999999999e-03	3.8371900000000002e-08	2	2.9368500000000000e-03	3.8460600000000001e-08	2	false	smoothSolver	3.6699499999999999e-03	9.9212599999999999e-06	1	true	smoothSolver	1.0598000000000000e-02	5.8545300000000002e-08	2	true	GAMG	6.6141200000000002e-03	3.5915900000000001e-04	1	true
0.00085                 	smoothSolver	3.0988000000000001e-03	3.7276200000000000e-08	2	2.8928000000000001e-03	3.8125300000000002e-08	2	2.9234600000000001e-03	3.8217999999999999e-08	2	false	smoothSolver	3.6485900000000002e-03	9.9947799999999999e-06	1	true	smoothSolver	1.0468099999999999e-02	5.7903400000000001e-08	2	true	GAMG	6.4844300000000002e-03	3.5246399999999998e-04	1	true
0.00086                 	smoothSolver	3.0860200000000001e-03	3.6919500000000002e-08	2	2.8804799999999999e-03	3.7895499999999997e-08	2	2.9103800000000002e-03	3.7996700000000003e-08	2	false	smoothSolver	3.6274400000000000e-03	2.2170100000000001e-08	2	true	smoothSolver	1.0341200000000000e-02	5.7192000000000000e-08	2	true	GAMG	6.4449499999999996e-03	3.5324500000000002e-04	1	true
0.00087                 	smoothSolver	3.0739600000000001e-03	3.6623000000000003e-08	2	2.8673599999999998e-03	3.7627800000000000e-08	2	2.8970599999999999e-03	3.7766299999999999e-08	2	false	smoothSolver	3.6064800000000000e-03	2.1947600000000001e-08	2	true	smoothSolver	1.0217199999999999e-02	5.6465499999999997e-08	2	true	GAMG	6.4085699999999997e-03	3.7121799999999998e-04	1	true
0.00088                 	smoothSolver	3.0612600000000001e-03	3.6249399999999998e-08	2	2.8552700000000000e-03	3.7421100000000000e-08	2	2.8845899999999998e-03	3.7539200000000000e-08	2	false	smoothSolver	3.5857200000000001e-03	2.1727399999999998e-08	2	true	smoothSolver	1.0096100000000000e-02	5.5728000000000001e-08	2	true	GAMG	6.2389999999999998e-03	3.4944300000000001e-04	1	true
0.00089                 	smoothSolver	3.0494500000000000e-03	3.5937900000000002e-08	2	2.8427000000000001e-03	3.7194700000000000e-08	2	2.8716900000000001e-03	3.7314699999999997e-08	2	false	smoothSolver	3.5651500000000000e-03	9.9863900000000008e-06	1	true	smoothSolver	9.9776599999999993e-03	5.5058899999999998e-08	2	true	GAMG	6.1069399999999999e-03	3.2425999999999999e-04	1	true
0.0009                  	smoothSolver	3.0373300000000000e-03	3.5587500000000000e-08	2	2.8305299999999999e-03	3.6999400000000001e-08	2	2.8595100000000000e-03	3.7120999999999999e-08	2	false	smoothSolver	3.5447999999999999e-03	2.2386299999999999e-08	2	true	smoothSolver	9.8618600000000001e-03	5.4387600000000002e-08	2	true	GAMG	6.0841899999999997e-03	3.2574299999999997e-04	1	true
0.00091                 	smoothSolver	3.0257600000000002e-03	3.5298899999999999e-08	2	2.8179199999999998e-03	3.6765200000000003e-08	2	2.8469500000000000e-03	3.6886200000000001e-08	2	false	smoothSolver	3.5246300000000000e-03	9.9697000000000004e-06	1	true	smoothSolver	9.7486199999999995e-03	5.3670100000000002e-08	2	true	GAMG	5.9535400000000002e-03	3.1318800000000000e-04	1	true
0.00092                 	smoothSolver	3.0141299999999998e-03	3.4981699999999999e-08	2	2.8054500000000001e-03	3.6567699999999997e-08	2	2.8348800000000001e-03	3.6687600000000002e-08	2	false	smoothSolver	3.5046600000000002e-03	9.9669400000000005e-06	1	true	smoothSolver	9.6378399999999999e-03	5.3036500000000000e-08	2	true	GAMG	5.8888500000000002e-03	3.0699200000000002e-04	1	true
0.00093                 	smoothSolver	3.0031799999999998e-03	3.4724699999999999e-08	2	2.7930400000000001e-03	3.6323099999999999e-08	2	2.8228300000000001e-03	3.6453299999999999e-08	2	false	smoothSolver	3.4848900000000000e-03	9.9464399999999996e-06	1	true	smoothSolver	9.5294500000000001e-03	5.2356899999999998e-08	2	true	GAMG	6.0180900000000002e-03	3.2637399999999999e-04	1	true
0.00094                 	smoothSolver	2.9921399999999999e-03	3.4421699999999999e-08	2	2.7804399999999999e-03	9.9598900000000003e-06	1	2.8111400000000002e-03	3.6265199999999998e-08	2	false	smoothSolver	3.4653000000000002e-03	9.9208600000000008e-06	1	true	smoothSolver	9.4233600000000004e-03	5.1742899999999997e-08	2	true	GAMG	5.9123900000000000e-03	3.1415799999999998e-04	1	true
0.00095                 	smoothSolver	2.9813600000000002e-03	3.4190499999999998e-08	2	2.7682200000000001e-03	9.9060499999999998e-06	1	2.7989000000000000e-03	3.6044199999999999e-08	2	false	smoothSolver	3.4458900000000001e-03	9.8862899999999998e-06	1	true	smoothSolver	9.3195099999999996e-03	5.1159100000000000e-08	2	true	GAMG	5.8419500000000003e-03	3.1302100000000002e-04	1	true
0.00096                 	smoothSolver	2.9702399999999999e-03	3.3894300000000002e-08	2	2.7562099999999998e-03	9.8584599999999995e-06	1	2.7872299999999999e-03	9.9790299999999992e-06	1	false	smoothSolver	3.4266600000000002e-03	9.8492500000000006e-06	1	true	smoothSolver	9.2178199999999998e-03	5.0582700000000001e-08	2	true	GAMG	5.9135400000000001e-03	3.2817700000000003e-04	1	true
0.00097                 	smoothSolver	2.9591800000000001e-03	3.3626500000000000e-08	2	2.7442600000000001e-03	9.8102199999999994e-06	1	2.7751899999999999e-03	9.9294000000000002e-06	1	false	smoothSolver	3.4076200000000001e-03	9.8091200000000004e-06	1	true	smoothSolver	9.1182199999999998e-03	5.0022399999999998e-08	2	true	GAMG	6.0741900000000001e-03	3.2955099999999998e-04	1	true
0.00098                 	smoothSolver	2.9477300000000000e-03	3.3314700000000001e-08	2	2.7332500000000000e-03	9.7658099999999996e-06	1	2.7637299999999998e-03	9.8880900000000004e-06	1	false	smoothSolver	3.3887399999999999e-03	9.7510000000000003e-06	1	true	smoothSolver	9.0206599999999998e-03	4.9491999999999997e-08	2	true	GAMG	5.9739099999999998e-03	3.2244700000000001e-04	1	true
0.00099                 	smoothSolver	2.9368100000000002e-03	3.3058800000000001e-08	2	2.7218300000000002e-03	9.7156299999999993e-06	1	2.7526800000000000e-03	9.8387999999999997e-06	1	false	smoothSolver	3.3700399999999999e-03	9.7125799999999994e-06	1	true	smoothSolver	8.9250800000000002e-03	4.8959500000000002e-08	2	true	GAMG	5.8075599999999998e-03	3.2586200000000000e-04	1	true
0.001                   	smoothSolver	2.9263599999999998e-03	3.2798699999999998e-08	2	2.7101400000000002e-03	9.6696300000000001e-06	1	2.7412999999999999e-03	9.7976400000000003e-06	1	false	smoothSolver	3.3515099999999998e-03	9.6588100000000004e-06	1	true	smoothSolver	8.8313999999999997e-03	4.8510100000000001e-08	2	true	GAMG	5.7920200000000002e-03	3.2158700000000002e-04	1	true
0.00101                 	smoothSolver	2.9157699999999998e-03	3.2576400000000002e-08	2	2.6990199999999999e-03	9.6216499999999996e-06	1	2.7298600000000002e-03	9.7456000000000003e-06	1	false	smoothSolver	3.3331500000000000e-03	9.6100299999999999e-06	1	true	smoothSolver	8.7395800000000003e-03	4.8076900000000002e-08	2	true	GAMG	5.7937500000000003e-03	3.1359900000000002e-04	1	true
0.00102                 	smoothSolver	2.9049800000000001e-03	3.2326000000000001e-08	2	2.6873900000000000e-03	9.5743499999999992e-06	1	2.7191600000000000e-03	9.7040700000000004e-06	1	false	smoothSolver	3.3149600000000000e-03	9.5756599999999994e-06	1	true	smoothSolver	8.6495600000000006e-03	4.7676800000000000e-08	2	true	GAMG	6.0318000000000004e-03	3.3304100000000001e-04	1	true
0.00103                 	smoothSolver	2.8940599999999999e-03	3.2104100000000000e-08	2	2.6767499999999999e-03	9.5251800000000002e-06	1	2.7084200000000000e-03	9.6570799999999997e-06	1	false	smoothSolver	3.2969300000000000e-03	9.5172100000000000e-06	1	true	smoothSolver	8.5612899999999992e-03	4.7301799999999998e-08	2	true	GAMG	5.6050900000000001e-03	2.9734400000000000e-04	1	true
0.00104                 	smoothSolver	2.8834500000000001e-03	3.1875300000000002e-08	2	2.6658200000000002e-03	9.4806599999999995e-06	1	2.6971800000000000e-03	9.6159400000000000e-06	1	false	smoothSolver	3.2790599999999999e-03	9.4661000000000007e-06	1	true	smoothSolver	8.4747199999999998e-03	4.6974199999999999e-08	2	true	GAMG	5.5868300000000001e-03	3.0252300000000002e-04	1	true
0.00105                 	smoothSolver	2.8724599999999999e-03	3.1649199999999999e-08	2	2.6554899999999999e-03	9.4344500000000008e-06	1	2.6862499999999998e-03	9.5685899999999995e-06	1	false	smoothSolver	3.2613500000000001e-03	9.4238699999999993e-06	1	true	smoothSolver	8.3897999999999993e-03	4.6687799999999997e-08	2	true	GAMG	5.3935600000000004e-03	3.0154200000000002e-04	1	true
0.00106                 	smoothSolver	2.8615300000000001e-03	3.1391900000000002e-08	2	2.6441400000000001e-03	9.3904599999999999e-06	1	2.6757299999999999e-03	9.5286900000000001e-06	1	false	smoothSolver	3.2437899999999999e-03	9.3741799999999994e-06	1	true	smoothSolver	8.3064799999999998e-03	4.6359099999999997e-08	2	true	GAMG	5.2473600000000004e-03	2.8906500000000003e-04	1	true
0.00107                 	smoothSolver	2.8501799999999999e-03	3.1154899999999998e-08	2	2.6333500000000000e-03	9.3431700000000002e-06	1	2.6650500000000000e-03	9.4807799999999994e-06	1	false	smoothSolver	3.2263999999999999e-03	9.3287999999999995e-06	1	true	smoothSolver	8.2247199999999996e-03	4.6114400000000000e-08	2	true	GAMG	5.0050499999999996e-03	2.7460100000000002e-04	1	true
0.00108                 	smoothSolver	2.8393899999999998e-03	3.0914100000000000e-08	2	2.6224400000000002e-03	9.2999900000000000e-06	1	2.6536600000000000e-03	9.4412599999999995e-06	1	false	smoothSolver	3.2091600000000000e-03	9.2787800000000003e-06	1	true	smoothSolver	8.1444699999999991e-03	4.5867600000000002e-08	2	true	GAMG	4.5866600000000002e-03	2.4600700000000002e-04	1	true
0.00109                 	smoothSolver	2.8287099999999999e-03	9.9693699999999994e-06	1	2.6117599999999999e-03	9.2548199999999996e-06	1	2.6431900000000001e-03	9.3946899999999993e-06	1	false	smoothSolver	3.1920600000000000e-03	9.2350599999999996e-06	1	true	smoothSolver	8.0657000000000003e-03	4.5650100000000001e-08	2	true	GAMG	4.3352900000000003e-03	2.3352299999999999e-04	1	true
0.0011                  	smoothSolver	2.8179300000000002e-03	9.9191999999999998e-06	1	2.6009399999999999e-03	9.2122600000000005e-06	1	2.6326399999999999e-03	9.3562800000000008e-06	1	false	smoothSolver	3.1751200000000000e-03	9.1906499999999998e-06	1	true	smoothSolver	7.9883699999999998e-03	4.5433699999999999e-08	2	true	GAMG	4.2313200000000002e-03	2.3036199999999999e-04	1	true
0.00111                 	smoothSolver	2.8068699999999999e-03	9.8675899999999995e-06	1	2.5901700000000001e-03	9.1658199999999993e-06	1	2.6220800000000002e-03	9.3108099999999997e-06	1	false	smoothSolver	3.1583300000000000e-03	9.1408400000000001e-06	1	true	smoothSolver	7.9124199999999999e-03	4.5236100000000001e-08	2	true	GAMG	4.0665900000000001e-03	2.2775300000000000e-04	1	true
0.00112                 	smoothSolver	2.7960600000000000e-03	9.8178699999999992e-06	1	2.5796100000000000e-03	9.1251899999999996e-06	1	2.6119500000000000e-03	9.2722599999999999e-06	1	false	smoothSolver	3.1416800000000000e-03	9.0937799999999995e-06	1	true	smoothSolver	7.8378400000000004e-03	4.5066299999999998e-08	2	true	GAMG	3.9189100000000003e-03	2.1991799999999999e-04	1	true
0.00113                 	smoothSolver	2.7851799999999999e-03	9.7673399999999999e-06	1	2.5692100000000002e-03	9.0815799999999999e-06	1	2.6018899999999999e-03	9.2287899999999998e-06	1	false	smoothSolver	3.1251800000000000e-03	9.0489700000000005e-06	1	true	smoothSolver	7.7645700000000002e-03	4.4894400000000000e-08	2	true	GAMG	3.7886399999999998e-03	2.1534000000000001e-04	1	true
0.00114                 	smoothSolver	2.7746600000000000e-03	9.7182699999999994e-06	1	2.5587600000000002e-03	9.0423199999999995e-06	1	2.5918000000000000e-03	9.1921199999999993e-06	1	false	smoothSolver	3.1088100000000000e-03	9.0056299999999994e-06	1	true	smoothSolver	7.6925900000000000e-03	4.4714300000000002e-08	2	true	GAMG	3.7050600000000000e-03	2.1239900000000000e-04	1	true
0.00115                 	smoothSolver	2.7637199999999999e-03	9.6678499999999993e-06	1	2.5484800000000001e-03	9.0003999999999994e-06	1	2.5820100000000000e-03	9.1511600000000003e-06	1	false	smoothSolver	3.0925900000000001e-03	8.9514099999999994e-06	1	true	smoothSolver	7.6218700000000002e-03	4.4551099999999998e-08	2	true	GAMG	3.5697599999999999e-03	1.9632400000000000e-04	1	true
0.00116                 	smoothSolver	2.7530800000000002e-03	9.6202600000000006e-06	1	2.5387600000000001e-03	8.9630899999999999e-06	1	2.5725200000000000e-03	9.1148600000000003e-06	1	false	smoothSolver	3.0765100000000002e-03	8.9100999999999996e-06	1	true	smoothSolver	7.5523700000000001e-03	4.4423199999999998e-08	2	true	GAMG	3.4944400000000001e-03	1.9223600000000001e-04	1	true
0.00117                 	smoothSolver	2.7420900000000000e-03	9.5707699999999995e-06	1	2.5286699999999998e-03	8.9217499999999997e-06	1	2.5630300000000000e-03	9.0752400000000002e-06	1	false	smoothSolver	3.0605599999999999e-03	8.8695000000000004e-06	1	true	smoothSolver	7.4840499999999999e-03	4.4243000000000001e-08	2	true	GAMG	3.4122699999999998e-03	1.9372599999999999e-04	1	true
0.00118                 	smoothSolver	2.7312399999999998e-03	9.5222800000000006e-06	1	2.5190700000000000e-03	8.8845799999999999e-06	1	2.5536100000000000e-03	9.0404599999999998e-06	1	false	smoothSolver	3.0447500000000001e-03	8.8180499999999994e-06	1	true	smoothSolver	7.4168999999999997e-03	4.4111200000000001e-08	2	true	GAMG	3.3158400000000000e-03	1.8369999999999999e-04	1	true
0.00119                 	smoothSolver	2.7201700000000001e-03	9.4728700000000000e-06	1	2.5094800000000001e-03	8.8451499999999995e-06	1	2.5442300000000002e-03	9.0022100000000007e-06	1	false	smoothSolver	3.0290700000000000e-03	8.7794299999999997e-06	1	true	smoothSolver	7.3508699999999998e-03	4.3942800000000001e-08	2	true	GAMG	3.2620700000000002e-03	1.7850000000000000e-04	1	true
0.0012                  	smoothSolver	2.7095200000000000e-03	9.4272700000000000e-06	1	2.5000700000000001e-03	8.8085000000000005e-06	1	2.5347799999999999e-03	8.9663499999999993e-06	1	false	smoothSolver	3.0135299999999999e-03	8.7359299999999992e-06	1	true	smoothSolver	7.2859500000000002e-03	4.3813600000000003e-08	2	true	GAMG	3.2282900000000000e-03	1.7863300000000001e-04	1	true
