# Momentum        
#
# Time            	(momentum_x momentum_y momentum_z)	volume            
0.09302           	(5.0202519972e-03 -6.8830356970e-21 -3.0761696621e-20)	5.0202519972e-03
0.09303           	(5.0202519972e-03 -9.4786989775e-21 -3.3648425517e-20)	5.0202519972e-03
0.09304           	(5.0202519972e-03 -8.4662579356e-21 -3.1385772985e-20)	5.0202519972e-03
0.09305           	(5.0202519972e-03 -1.2250104708e-20 -3.7146253984e-20)	5.0202519972e-03
0.09306           	(5.0202519972e-03 -1.3304682212e-20 -1.2497455293e-20)	5.0202519972e-03
0.09307           	(5.0202519972e-03 -1.3375889348e-20 -3.2412474698e-20)	5.0202519972e-03
0.09308           	(5.0202519972e-03 -1.0095273151e-20 -1.6737217620e-20)	5.0202519972e-03
0.09309           	(5.0202519972e-03 -1.2336316223e-20 -3.3296613474e-20)	5.0202519972e-03
0.0931            	(5.0202519972e-03 -8.7594214415e-21 -3.4597681332e-20)	5.0202519972e-03
0.09311           	(5.0202519972e-03 -2.0636674334e-20 -3.1685994513e-20)	5.0202519972e-03
0.09312           	(5.0202519972e-03 -1.5221419637e-20 -5.1388990801e-20)	5.0202519972e-03
0.09313           	(5.0202519972e-03 -2.6730452234e-20 -2.8950407777e-20)	5.0202519972e-03
0.09314           	(5.0202519972e-03 -1.2525320059e-20 -3.5122047704e-20)	5.0202519972e-03
0.09315           	(5.0202519972e-03 -9.0861509720e-21 -3.0681323500e-20)	5.0202519972e-03
0.09316           	(5.0202519972e-03 -1.2094216695e-20 -4.4261178913e-20)	5.0202519972e-03
0.09317           	(5.0202519972e-03 -1.1367024759e-20 -2.5167582064e-20)	5.0202519972e-03
0.09318           	(5.0202519972e-03 -1.1861206182e-20 -2.1287124146e-20)	5.0202519972e-03
0.09319           	(5.0202519972e-03 -2.3056596039e-20 -2.9260119744e-20)	5.0202519972e-03
0.0932            	(5.0202519972e-03 -1.8387857964e-20 -2.9403468371e-20)	5.0202519972e-03
0.09321           	(5.0202519972e-03 -1.3360657699e-20 -5.7091359512e-20)	5.0202519972e-03
0.09322           	(5.0202519972e-03 -2.1959709453e-20 -2.5029793676e-20)	5.0202519972e-03
0.09323           	(5.0202519972e-03 -2.5205745470e-20 -1.8753003144e-20)	5.0202519972e-03
0.09324           	(5.0202519972e-03 -2.1050813237e-20 -3.8846204027e-20)	5.0202519972e-03
0.09325           	(5.0202519972e-03 -1.9455819994e-20 -3.6452214616e-20)	5.0202519972e-03
0.09326           	(5.0202519972e-03 -9.8579340490e-21 -4.5185972544e-20)	5.0202519972e-03
0.09327           	(5.0202519972e-03 -1.9618179566e-20 -2.9283694687e-20)	5.0202519972e-03
0.09328           	(5.0202519972e-03 -1.2621674131e-20 -5.1642946139e-20)	5.0202519972e-03
0.09329           	(5.0202519972e-03 -1.0461541529e-20 -3.4898691421e-20)	5.0202519972e-03
0.0933            	(5.0202519972e-03 -9.6562732410e-21 -3.6267019090e-20)	5.0202519972e-03
0.09331           	(5.0202519972e-03 -2.0104686138e-20 -2.1872428644e-20)	5.0202519972e-03
0.09332           	(5.0202519972e-03 -1.3026277359e-20 -4.2443471167e-20)	5.0202519972e-03
0.09333           	(5.0202519972e-03 -6.6972048376e-21 -2.5343412146e-20)	5.0202519972e-03
0.09334           	(5.0202519972e-03 -1.9329196571e-20 -3.3738078854e-20)	5.0202519972e-03
0.09335           	(5.0202519972e-03 -8.8643392180e-21 -2.6336642196e-20)	5.0202519972e-03
0.09336           	(5.0202519972e-03 -1.3849387979e-20 -3.1149006805e-20)	5.0202519972e-03
0.09337           	(5.0202519972e-03 -1.5971177552e-20 -3.0481816452e-20)	5.0202519972e-03
0.09338           	(5.0202519972e-03 -1.5504657387e-20 -3.0569162945e-20)	5.0202519972e-03
0.09339           	(5.0202519972e-03 -1.2946599129e-20 -1.7645087006e-20)	5.0202519972e-03
0.0934            	(5.0202519972e-03 -1.4195191678e-20 -3.7560006451e-20)	5.0202519972e-03
0.09341           	(5.0202519972e-03 -1.4798744807e-20 -1.5548184854e-20)	5.0202519972e-03
0.09342           	(5.0202519972e-03 -8.3255597692e-21 -3.8038553535e-20)	5.0202519972e-03
0.09343           	(5.0202519972e-03 -1.8963040116e-20 -1.9624665695e-20)	5.0202519972e-03
0.09344           	(5.0202519972e-03 -1.0500588064e-20 -3.0408510387e-20)	5.0202519972e-03
0.09345           	(5.0202519972e-03 -5.8134732587e-21 -2.8053987526e-20)	5.0202519972e-03
0.09346           	(5.0202519972e-03 -1.0087526609e-20 -3.5433709686e-20)	5.0202519972e-03
0.09347           	(5.0202519972e-03 -6.8503500317e-21 -3.4417131531e-20)	5.0202519972e-03
0.09348           	(5.0202519972e-03 -1.1119051460e-20 -4.6546795432e-20)	5.0202519972e-03
0.09349           	(5.0202519972e-03 -1.3587381373e-20 -3.5380763463e-20)	5.0202519972e-03
0.0935            	(5.0202519972e-03 -1.2213304223e-20 -3.5069423362e-20)	5.0202519972e-03
0.09351           	(5.0202519972e-03 -1.1656207415e-20 -2.6616068110e-20)	5.0202519972e-03
0.09352           	(5.0202519972e-03 -3.8080998156e-21 -3.7145102591e-20)	5.0202519972e-03
0.09353           	(5.0202519972e-03 -1.3323627455e-20 -3.1897753961e-20)	5.0202519972e-03
0.09354           	(5.0202519972e-03 -1.3379727594e-20 -3.5891029953e-20)	5.0202519972e-03
0.09355           	(5.0202519972e-03 -1.5403916091e-20 -2.8417178745e-20)	5.0202519972e-03
0.09356           	(5.0202519972e-03 -7.4697987966e-21 -4.5044138922e-20)	5.0202519972e-03
0.09357           	(5.0202519972e-03 -1.3258122115e-20 -5.5418495745e-20)	5.0202519972e-03
0.09358           	(5.0202519972e-03 -7.0510785971e-21 -3.6190552835e-20)	5.0202519972e-03
0.09359           	(5.0202519972e-03 -1.3186016591e-20 -3.6929861101e-20)	5.0202519972e-03
0.0936            	(5.0202519972e-03 -1.4457552838e-20 -3.6363633483e-20)	5.0202519972e-03
0.09361           	(5.0202519972e-03 -9.5809040863e-21 -4.5784432474e-20)	5.0202519972e-03
0.09362           	(5.0202519972e-03 -8.8710032244e-21 -2.6332620853e-20)	5.0202519972e-03
0.09363           	(5.0202519972e-03 -1.1433053625e-20 -3.1395401795e-20)	5.0202519972e-03
0.09364           	(5.0202519972e-03 -1.0900033209e-20 -3.5526328475e-20)	5.0202519972e-03
0.09365           	(5.0202519972e-03 -1.1396560294e-20 -2.8818000729e-20)	5.0202519972e-03
0.09366           	(5.0202519972e-03 -1.9400425494e-21 -2.7166706648e-20)	5.0202519972e-03
0.09367           	(5.0202519972e-03 -1.3805484792e-20 -5.1065981126e-20)	5.0202519972e-03
0.09368           	(5.0202519972e-03 -6.9619407040e-21 -3.0678014239e-20)	5.0202519972e-03
0.09369           	(5.0202519972e-03 -8.5351014066e-21 -6.0629432062e-20)	5.0202519972e-03
0.0937            	(5.0202519972e-03 -9.5991378985e-21 -4.4412035374e-20)	5.0202519972e-03
0.09371           	(5.0202519972e-03 -5.3843504607e-21 -2.9464024643e-20)	5.0202519972e-03
0.09372           	(5.0202519972e-03 -5.1763207421e-21 -2.0119993669e-20)	5.0202519972e-03
0.09373           	(5.0202519972e-03 -7.1405200484e-21 -4.3478793739e-20)	5.0202519972e-03
0.09374           	(5.0202519972e-03 -1.1758938572e-20 -5.6712190179e-20)	5.0202519972e-03
0.09375           	(5.0202519972e-03 -1.4903986605e-20 -2.2829964983e-20)	5.0202519972e-03
0.09376           	(5.0202519972e-03 -1.6946363872e-20 -4.0552669126e-20)	5.0202519972e-03
0.09377           	(5.0202519972e-03 -8.5026849685e-21 -5.4316358624e-20)	5.0202519972e-03
0.09378           	(5.0202519972e-03 -5.9231471481e-21 -1.8150825122e-20)	5.0202519972e-03
0.09379           	(5.0202519972e-03 -7.0259189139e-21 -3.5371756377e-20)	5.0202519972e-03
0.0938            	(5.0202519972e-03 -1.8151470539e-20 -3.5433919561e-20)	5.0202519972e-03
0.09381           	(5.0202519972e-03 -7.6937460686e-21 -3.3152810727e-20)	5.0202519972e-03
0.09382           	(5.0202519972e-03 -3.5631600681e-21 -3.7660649460e-20)	5.0202519972e-03
0.09383           	(5.0202519972e-03 -9.7755853674e-21 -3.2846396325e-20)	5.0202519972e-03
0.09384           	(5.0202519972e-03 -1.9224408288e-20 -4.7271666428e-20)	5.0202519972e-03
0.09385           	(5.0202519972e-03 -1.2130352013e-20 -3.2369010264e-20)	5.0202519972e-03
0.09386           	(5.0202519972e-03 -9.7173044940e-21 -4.3005883327e-20)	5.0202519972e-03
0.09387           	(5.0202519972e-03 -8.7727853524e-21 -3.8674104330e-20)	5.0202519972e-03
0.09388           	(5.0202519972e-03 -8.9995592957e-21 -2.0284048428e-20)	5.0202519972e-03
0.09389           	(5.0202519972e-03 -9.4564182399e-21 -1.9702299508e-20)	5.0202519972e-03
0.0939            	(5.0202519972e-03 -1.7126868630e-20 -3.9874052485e-20)	5.0202519972e-03
0.09391           	(5.0202519972e-03 -2.0775059238e-20 -3.7936020599e-20)	5.0202519972e-03
0.09392           	(5.0202519972e-03 -7.6390000222e-21 -3.8979303762e-20)	5.0202519972e-03
0.09393           	(5.0202519972e-03 -4.6240452207e-21 -6.0293858561e-20)	5.0202519972e-03
0.09394           	(5.0202519972e-03 -7.1809257224e-21 -5.1555311169e-20)	5.0202519972e-03
0.09395           	(5.0202519972e-03 -1.5930057041e-20 -4.0079394041e-20)	5.0202519972e-03
0.09396           	(5.0202519972e-03 -1.9766020149e-20 -4.0929179983e-20)	5.0202519972e-03
0.09397           	(5.0202519972e-03 -5.6089283523e-21 -2.8305046150e-20)	5.0202519972e-03
0.09398           	(5.0202519972e-03 -1.3530778607e-20 -6.0068208119e-20)	5.0202519972e-03
0.09399           	(5.0202519972e-03 -6.7919684349e-21 -5.3243496704e-20)	5.0202519972e-03
0.094             	(5.0202519972e-03 -6.8104281899e-22 -4.8667214555e-20)	5.0202519972e-03
0.09401           	(5.0202519972e-03 -1.0884814999e-20 -4.5499192414e-20)	5.0202519972e-03
0.09402           	(5.0202519972e-03 -1.2288077126e-20 -3.7206103191e-20)	5.0202519972e-03
0.09403           	(5.0202519972e-03 -3.4139727679e-21 -4.0437834353e-20)	5.0202519972e-03
0.09404           	(5.0202519972e-03 -1.0335329428e-20 -2.8482227188e-20)	5.0202519972e-03
0.09405           	(5.0202519972e-03 -9.8737883656e-21 -3.6996543496e-20)	5.0202519972e-03
0.09406           	(5.0202519972e-03 -1.2643362626e-20 -5.0220016313e-20)	5.0202519972e-03
0.09407           	(5.0202519972e-03 -1.4016418030e-20 -3.3490918901e-20)	5.0202519972e-03
0.09408           	(5.0202519972e-03 -8.4451046977e-21 -3.2298905119e-20)	5.0202519972e-03
0.09409           	(5.0202519972e-03 -1.3194910331e-20 -3.1520924738e-20)	5.0202519972e-03
0.0941            	(5.0202519972e-03 -8.4358107022e-21 -1.6989560411e-20)	5.0202519972e-03
0.09411           	(5.0202519972e-03 -1.2547579577e-20 -4.8779781473e-20)	5.0202519972e-03
0.09412           	(5.0202519972e-03 -1.1829631177e-20 -4.7022929500e-20)	5.0202519972e-03
0.09413           	(5.0202519972e-03 -7.0568731281e-21 -4.6815938821e-20)	5.0202519972e-03
0.09414           	(5.0202519972e-03 -9.8246765797e-21 -3.3256006659e-20)	5.0202519972e-03
0.09415           	(5.0202519972e-03 -8.9307193524e-21 -4.1168054038e-20)	5.0202519972e-03
0.09416           	(5.0202519972e-03 -1.3532018027e-20 -4.4692246660e-20)	5.0202519972e-03
0.09417           	(5.0202519972e-03 -7.9599513256e-21 -3.7213942534e-20)	5.0202519972e-03
0.09418           	(5.0202519972e-03 -5.2220221522e-21 -2.5163645525e-20)	5.0202519972e-03
0.09419           	(5.0202519972e-03 -1.2146149867e-20 -5.1924915080e-20)	5.0202519972e-03
0.0942            	(5.0202519972e-03 -9.6905116417e-21 -2.5283573017e-20)	5.0202519972e-03
0.09421           	(5.0202519972e-03 -1.4188320862e-20 -4.5217603920e-20)	5.0202519972e-03
0.09422           	(5.0202519972e-03 -9.8675550517e-21 -5.5598202352e-20)	5.0202519972e-03
0.09423           	(5.0202519972e-03 -6.5421727208e-21 -3.8444969858e-20)	5.0202519972e-03
0.09424           	(5.0202519972e-03 -1.9012677655e-21 -3.8371914804e-20)	5.0202519972e-03
0.09425           	(5.0202519972e-03 -1.0406651747e-20 -4.5905396044e-20)	5.0202519972e-03
0.09426           	(5.0202519972e-03 -7.6499753379e-21 -2.9432965413e-20)	5.0202519972e-03
0.09427           	(5.0202519972e-03 -1.0084794405e-20 -3.9138447402e-20)	5.0202519972e-03
0.09428           	(5.0202519972e-03 -9.3757607417e-21 -4.3298033532e-20)	5.0202519972e-03
0.09429           	(5.0202519972e-03 -6.0426974250e-21 -3.7212645311e-20)	5.0202519972e-03
0.0943            	(5.0202519972e-03 -6.3018576384e-21 -2.5201596923e-20)	5.0202519972e-03
0.09431           	(5.0202519972e-03 -1.4279111840e-20 -4.9944100681e-20)	5.0202519972e-03
0.09432           	(5.0202519972e-03 -6.0613682529e-21 -2.1244955277e-20)	5.0202519972e-03
0.09433           	(5.0202519972e-03 -1.5789152999e-20 -3.5857114101e-20)	5.0202519972e-03
0.09434           	(5.0202519972e-03 -1.5103361880e-20 -3.2929067229e-20)	5.0202519972e-03
0.09435           	(5.0202519972e-03 -8.6240484036e-21 -2.7538645276e-20)	5.0202519972e-03
0.09436           	(5.0202519972e-03 -9.1411699794e-21 -2.7946203600e-20)	5.0202519972e-03
0.09437           	(5.0202519972e-03 -1.3048859310e-20 -6.1194706507e-20)	5.0202519972e-03
0.09438           	(5.0202519972e-03 -1.0620299577e-20 -5.7815598039e-20)	5.0202519972e-03
0.09439           	(5.0202519972e-03 -1.4025142409e-20 -4.4032632451e-20)	5.0202519972e-03
0.0944            	(5.0202519972e-03 -7.4177132103e-21 -5.0254827530e-20)	5.0202519972e-03
0.09441           	(5.0202519972e-03 -7.2149842678e-21 -3.7827649241e-20)	5.0202519972e-03
0.09442           	(5.0202519972e-03 -3.3754299043e-21 -3.0239805745e-20)	5.0202519972e-03
0.09443           	(5.0202519972e-03 -9.4157180822e-21 -4.8640450706e-20)	5.0202519972e-03
0.09444           	(5.0202519972e-03 -1.2217371554e-20 -3.8192662353e-20)	5.0202519972e-03
0.09445           	(5.0202519972e-03 -1.6487167386e-20 -3.3894464558e-20)	5.0202519972e-03
0.09446           	(5.0202519972e-03 -5.3571651585e-21 -2.8397049250e-20)	5.0202519972e-03
0.09447           	(5.0202519972e-03 -8.1394089003e-21 -4.0385568568e-20)	5.0202519972e-03
0.09448           	(5.0202519972e-03 -3.8820585156e-21 -3.0874473115e-20)	5.0202519972e-03
0.09449           	(5.0202519972e-03 -8.1746345585e-21 -5.8126171924e-20)	5.0202519972e-03
0.0945            	(5.0202519972e-03 -8.4847923596e-21 -5.8325940710e-20)	5.0202519972e-03
0.09451           	(5.0202519972e-03 -6.2164703577e-22 -5.6567260744e-20)	5.0202519972e-03
0.09452           	(5.0202519972e-03 -5.2966388531e-21 -5.3986054967e-20)	5.0202519972e-03
0.09453           	(5.0202519972e-03 -1.3261074052e-20 -3.1577798253e-20)	5.0202519972e-03
0.09454           	(5.0202519972e-03 -7.2327102858e-21 -6.8613064612e-20)	5.0202519972e-03
0.09455           	(5.0202519972e-03 -5.1782484939e-21 -4.5014759128e-20)	5.0202519972e-03
0.09456           	(5.0202519972e-03 -7.4185537015e-21 -4.2837744167e-20)	5.0202519972e-03
0.09457           	(5.0202519972e-03 -1.4538910860e-20 -4.4312670969e-20)	5.0202519972e-03
0.09458           	(5.0202519972e-03 -1.1938719585e-20 -3.4319779121e-20)	5.0202519972e-03
0.09459           	(5.0202519972e-03 -6.3972182328e-21 -5.2749207925e-20)	5.0202519972e-03
0.0946            	(5.0202519972e-03 -1.2760305684e-20 -5.7221043691e-20)	5.0202519972e-03
0.09461           	(5.0202519972e-03 -6.5677050675e-21 -6.3682670813e-20)	5.0202519972e-03
0.09462           	(5.0202519972e-03 -1.9311180763e-21 -4.7701559416e-20)	5.0202519972e-03
0.09463           	(5.0202519972e-03 -8.7442575138e-21 -4.8257528304e-20)	5.0202519972e-03
0.09464           	(5.0202519972e-03 -1.2959612675e-20 -5.5288293410e-20)	5.0202519972e-03
0.09465           	(5.0202519972e-03 -3.4467253130e-21 -2.7244368885e-20)	5.0202519972e-03
0.09466           	(5.0202519972e-03 -2.3396020096e-21 -4.5786524832e-20)	5.0202519972e-03
0.09467           	(5.0202519972e-03 -2.0307875720e-21 -4.1022152203e-20)	5.0202519972e-03
0.09468           	(5.0202519972e-03 -3.2901869909e-21 -6.2933699943e-20)	5.0202519972e-03
0.09469           	(5.0202519972e-03 -4.9473545733e-21 -5.6241343981e-20)	5.0202519972e-03
0.0947            	(5.0202519972e-03 -3.9622480827e-21 -4.1398502092e-20)	5.0202519972e-03
0.09471           	(5.0202519972e-03 -2.8443658465e-21 -4.0222360430e-20)	5.0202519972e-03
0.09472           	(5.0202519972e-03 -7.6777371933e-21 -7.0083636945e-20)	5.0202519972e-03
0.09473           	(5.0202519972e-03 -7.3995370045e-21 -4.5350084837e-20)	5.0202519972e-03
0.09474           	(5.0202519972e-03 -2.3507372403e-21 -6.2907426893e-20)	5.0202519972e-03
0.09475           	(5.0202519972e-03 -8.8036573375e-22 -5.6008949272e-20)	5.0202519972e-03
0.09476           	(5.0202519972e-03 -7.8730700976e-21 -5.5307497638e-20)	5.0202519972e-03
0.09477           	(5.0202519972e-03 -9.6690840364e-21 -6.1848152850e-20)	5.0202519972e-03
0.09478           	(5.0202519972e-03 -6.6653733784e-21 -2.7691942312e-20)	5.0202519972e-03
0.09479           	(5.0202519972e-03 2.5468224767e-22 -3.9057791420e-20)	5.0202519972e-03
0.0948            	(5.0202519972e-03 -6.4501076688e-21 -4.3742690577e-20)	5.0202519972e-03
0.09481           	(5.0202519972e-03 3.1451231322e-21 -4.5157405640e-20)	5.0202519972e-03
0.09482           	(5.0202519972e-03 -5.3909014637e-21 -4.5606551476e-20)	5.0202519972e-03
0.09483           	(5.0202519972e-03 -3.2548935696e-21 -6.1160368589e-20)	5.0202519972e-03
0.09484           	(5.0202519972e-03 -6.7093764606e-21 -3.4753777639e-20)	5.0202519972e-03
0.09485           	(5.0202519972e-03 -1.1218061513e-21 -6.0788713124e-20)	5.0202519972e-03
0.09486           	(5.0202519972e-03 -1.8160670092e-21 -4.0184947205e-20)	5.0202519972e-03
0.09487           	(5.0202519972e-03 -1.1613037059e-21 -5.7284010099e-20)	5.0202519972e-03
0.09488           	(5.0202519972e-03 5.9169333616e-21 -4.4380882849e-20)	5.0202519972e-03
0.09489           	(5.0202519972e-03 2.3454625081e-21 -5.5241879411e-20)	5.0202519972e-03
0.0949            	(5.0202519972e-03 -9.0798035177e-22 -4.8150100811e-20)	5.0202519972e-03
0.09491           	(5.0202519972e-03 4.6811811598e-21 -2.5307151616e-20)	5.0202519972e-03
0.09492           	(5.0202519972e-03 -4.6067255952e-21 -4.5412291101e-20)	5.0202519972e-03
0.09493           	(5.0202519972e-03 3.0811103999e-22 -4.4443343915e-20)	5.0202519972e-03
0.09494           	(5.0202519972e-03 -1.1264319467e-20 -4.9374970866e-20)	5.0202519972e-03
0.09495           	(5.0202519972e-03 -6.4814569016e-21 -3.5788024888e-20)	5.0202519972e-03
0.09496           	(5.0202519972e-03 -2.7258726039e-21 -7.2739810845e-20)	5.0202519972e-03
0.09497           	(5.0202519972e-03 -5.2446546888e-22 -4.1159343628e-20)	5.0202519972e-03
0.09498           	(5.0202519972e-03 -2.3739123707e-21 -4.7061209331e-20)	5.0202519972e-03
0.09499           	(5.0202519972e-03 -5.6691402615e-21 -5.8968761718e-20)	5.0202519972e-03
0.095             	(5.0202519972e-03 -2.7892656132e-21 -5.7553036328e-20)	5.0202519972e-03
0.09501           	(5.0202519972e-03 3.6836450267e-21 -1.1229933618e-20)	5.0202519972e-03
0.09502           	(5.0202519972e-03 1.1553025164e-21 -2.8924166408e-21)	5.0202519972e-03
0.09503           	(5.0202519972e-03 1.2548786850e-20 -1.9346785036e-20)	5.0202519972e-03
0.09504           	(5.0202519972e-03 -3.8750128947e-21 -1.2397128742e-20)	5.0202519972e-03
0.09505           	(5.0202519972e-03 8.0506446188e-21 -1.2869777434e-20)	5.0202519972e-03
0.09506           	(5.0202519972e-03 -2.0969539013e-21 -2.6096390606e-21)	5.0202519972e-03
0.09507           	(5.0202519972e-03 -9.0344227715e-22 -1.5941257245e-20)	5.0202519972e-03
0.09508           	(5.0202519972e-03 -1.1784692887e-21 -3.7681404561e-21)	5.0202519972e-03
0.09509           	(5.0202519972e-03 -2.3933586182e-22 -1.1933507046e-20)	5.0202519972e-03
0.0951            	(5.0202519972e-03 4.3635312286e-21 -5.7105914187e-21)	5.0202519972e-03
0.09511           	(5.0202519972e-03 8.0883480879e-21 -2.0370540082e-20)	5.0202519972e-03
0.09512           	(5.0202519972e-03 5.7948885769e-21 9.3328863556e-21)	5.0202519972e-03
0.09513           	(5.0202519972e-03 2.1935989967e-21 -3.0144556421e-21)	5.0202519972e-03
0.09514           	(5.0202519972e-03 3.4100588476e-22 3.6326055482e-21)	5.0202519972e-03
0.09515           	(5.0202519972e-03 7.1738679486e-21 9.5191872635e-21)	5.0202519972e-03
0.09516           	(5.0202519972e-03 2.7648139117e-21 1.8290298400e-20)	5.0202519972e-03
0.09517           	(5.0202519972e-03 7.1353919908e-21 7.4907857921e-21)	5.0202519972e-03
0.09518           	(5.0202519972e-03 -3.4329679398e-21 8.8617615296e-21)	5.0202519972e-03
0.09519           	(5.0202519972e-03 3.5761082199e-21 -7.1176383779e-21)	5.0202519972e-03
0.0952            	(5.0202519972e-03 6.3962175879e-22 3.3107188082e-21)	5.0202519972e-03
0.09521           	(5.0202519972e-03 1.9044173432e-21 -2.1552308723e-20)	5.0202519972e-03
0.09522           	(5.0202519972e-03 1.2626082733e-20 -2.3921154684e-20)	5.0202519972e-03
0.09523           	(5.0202519972e-03 2.7357345166e-21 -1.1468225853e-20)	5.0202519972e-03
0.09524           	(5.0202519972e-03 2.8525604834e-21 -8.5054707394e-21)	5.0202519972e-03
0.09525           	(5.0202519972e-03 -1.3541796285e-21 1.7621159207e-21)	5.0202519972e-03
0.09526           	(5.0202519972e-03 5.3547355345e-21 -1.4728061508e-20)	5.0202519972e-03
0.09527           	(5.0202519972e-03 8.6031099605e-21 -8.8389364854e-21)	5.0202519972e-03
0.09528           	(5.0202519972e-03 -4.4067237263e-23 -1.5491617814e-20)	5.0202519972e-03
0.09529           	(5.0202519972e-03 6.5183834378e-22 -1.1944519301e-20)	5.0202519972e-03
0.0953            	(5.0202519972e-03 6.1909533534e-21 -1.8959436566e-20)	5.0202519972e-03
0.09531           	(5.0202519972e-03 3.7718457379e-21 2.1889508388e-20)	5.0202519972e-03
0.09532           	(5.0202519972e-03 -1.4038653151e-21 -8.8073162565e-21)	5.0202519972e-03
0.09533           	(5.0202519972e-03 4.8846182867e-21 1.0543293743e-20)	5.0202519972e-03
0.09534           	(5.0202519972e-03 7.6753978720e-21 1.2050490581e-20)	5.0202519972e-03
0.09535           	(5.0202519972e-03 -5.4797220265e-22 -6.2207631040e-22)	5.0202519972e-03
0.09536           	(5.0202519972e-03 1.7440707815e-21 -9.4636946762e-21)	5.0202519972e-03
0.09537           	(5.0202519972e-03 2.6402495572e-21 1.5679525784e-21)	5.0202519972e-03
0.09538           	(5.0202519972e-03 9.2684043463e-21 -3.7598408239e-21)	5.0202519972e-03
0.09539           	(5.0202519972e-03 1.2332228865e-20 -1.8025305284e-20)	5.0202519972e-03
0.0954            	(5.0202519972e-03 1.4771822250e-20 -9.2891570799e-21)	5.0202519972e-03
0.09541           	(5.0202519972e-03 1.1327957898e-20 -7.4853965823e-21)	5.0202519972e-03
0.09542           	(5.0202519972e-03 7.4921710366e-21 -2.1410611782e-21)	5.0202519972e-03
0.09543           	(5.0202519972e-03 1.1923212378e-20 7.4272474508e-21)	5.0202519972e-03
0.09544           	(5.0202519972e-03 1.0804394018e-20 1.1262429510e-20)	5.0202519972e-03
0.09545           	(5.0202519972e-03 5.7105494592e-21 -1.2453266888e-20)	5.0202519972e-03
0.09546           	(5.0202519972e-03 3.0750801080e-21 -4.7687610599e-21)	5.0202519972e-03
0.09547           	(5.0202519972e-03 7.9144141824e-21 -1.0989244510e-20)	5.0202519972e-03
0.09548           	(5.0202519972e-03 7.2715889258e-21 -7.6694233807e-21)	5.0202519972e-03
0.09549           	(5.0202519972e-03 6.2511013085e-21 1.3369782826e-20)	5.0202519972e-03
0.0955            	(5.0202519972e-03 4.2814133771e-21 7.7002028369e-21)	5.0202519972e-03
0.09551           	(5.0202519972e-03 1.1608112557e-20 8.3905651431e-22)	5.0202519972e-03
0.09552           	(5.0202519972e-03 1.3594611648e-20 -6.1287560596e-21)	5.0202519972e-03
0.09553           	(5.0202519972e-03 4.1420271728e-21 2.9372629734e-21)	5.0202519972e-03
0.09554           	(5.0202519972e-03 9.1557317423e-21 -5.1965899314e-21)	5.0202519972e-03
0.09555           	(5.0202519972e-03 6.7421697623e-21 -1.3334570295e-20)	5.0202519972e-03
0.09556           	(5.0202519972e-03 7.7002986512e-21 -2.0123039277e-20)	5.0202519972e-03
0.09557           	(5.0202519972e-03 3.5386718545e-21 1.0248980773e-20)	5.0202519972e-03
0.09558           	(5.0202519972e-03 -3.6483768559e-22 -7.6957921464e-21)	5.0202519972e-03
0.09559           	(5.0202519972e-03 9.8504368858e-21 -1.1921287698e-20)	5.0202519972e-03
0.0956            	(5.0202519972e-03 1.4521592086e-20 -1.3682537845e-21)	5.0202519972e-03
0.09561           	(5.0202519972e-03 5.9558794460e-21 -2.5915066552e-20)	5.0202519972e-03
0.09562           	(5.0202519972e-03 4.8010885748e-21 7.7884342095e-22)	5.0202519972e-03
0.09563           	(5.0202519972e-03 8.8974779315e-21 -9.9963063485e-22)	5.0202519972e-03
0.09564           	(5.0202519972e-03 6.9522532606e-21 3.2891253255e-22)	5.0202519972e-03
0.09565           	(5.0202519972e-03 1.6627848687e-21 2.5364189389e-21)	5.0202519972e-03
0.09566           	(5.0202519972e-03 2.0123690150e-21 -2.3384495535e-20)	5.0202519972e-03
0.09567           	(5.0202519972e-03 2.7523501066e-21 -8.0821186769e-21)	5.0202519972e-03
0.09568           	(5.0202519972e-03 4.4039008833e-22 -2.5738642099e-20)	5.0202519972e-03
0.09569           	(5.0202519972e-03 5.8155650543e-21 -6.9925507077e-21)	5.0202519972e-03
0.0957            	(5.0202519972e-03 -2.8881905336e-22 -4.3357756520e-21)	5.0202519972e-03
0.09571           	(5.0202519972e-03 5.5720815988e-21 -2.4412475949e-20)	5.0202519972e-03
0.09572           	(5.0202519972e-03 8.9441902557e-21 -2.9146563213e-20)	5.0202519972e-03
0.09573           	(5.0202519972e-03 5.2013393722e-21 -2.0349866050e-20)	5.0202519972e-03
0.09574           	(5.0202519972e-03 1.0157125652e-20 -8.0719864247e-21)	5.0202519972e-03
0.09575           	(5.0202519972e-03 8.4162160113e-21 -4.9280882507e-21)	5.0202519972e-03
0.09576           	(5.0202519972e-03 1.1477618762e-20 -3.6136415261e-20)	5.0202519972e-03
0.09577           	(5.0202519972e-03 5.7217377050e-21 -2.2307662003e-20)	5.0202519972e-03
0.09578           	(5.0202519972e-03 6.3679182429e-21 1.5281758175e-21)	5.0202519972e-03
0.09579           	(5.0202519972e-03 9.3056542728e-21 -3.7377759221e-20)	5.0202519972e-03
0.0958            	(5.0202519972e-03 -6.7834604792e-22 -2.4384937208e-20)	5.0202519972e-03
0.09581           	(5.0202519972e-03 3.6481334433e-21 -1.5947701012e-20)	5.0202519972e-03
0.09582           	(5.0202519972e-03 2.9022686089e-22 -8.7434941557e-21)	5.0202519972e-03
